,title,text,transformed_date,star,product_num,hp_data
482,Freezing cooling Power issue..Looks like inbuilt inverter won’t work in India,Freezing cooling Power issue..Looks like inbuilt inverter won’t work in India. Bought in 2019. Waste of money . Be careful,"Apr, 2022",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
483,No lights in freezer,Freezer have no lights why so ?,"Jul, 2020",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
484,"Gas leaked in 3 years, no service provided by LG","I have a LG fridge which is 2017 model but looks and features are exactly the same as this.

Within 3 years, the cooling stopped and it was as good as a cupboard.

Now the reason we all buy big brands like LG and samsung is not just quality but also the fact that they have the best after sales service. And up until now, this is what i thought as well.

Its been 7 days since since my fridge stopped working and I've been calling them every single day for repair service and everyday they tell the same thing..""sir, you will get a call from technician today""

This just proves that their service is as pathetic as their product quality...at least in Hyderabad its not what i expected.","Nov, 2020",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
485,Not Convrtable frm freezer to fridge,This is not convertable from freezer to fridge . This twice before buy. the out side stiker showing convertable but it is not.,"Jun, 2020",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
486,Don't buy it,Worst product and service by LG. Stopped working within few years. Smart diagnosis is not working at LG end. Don't buy it,"Apr, 2022",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
487,LG refrigerator moisturizer all 4 side this is the first time I have seen like this refrigerator,"Thank to Amazon India for taking back the refrigerator return. I had complain LG regarding the refrigerator is moisturize all 4 side and water is coming down LG service person is telling my refrigerator also same issues I told my mother to take cloth and clean it Normal season issues this type of technician LG Goa having The refrigerator insulation material is poor or water has absorbed in the insulation material the reason the moisture is coming and the technician is telling season problem this type of refrigerator is manufacturing in India by LG refrigerator
I have been using for year no season issues and also brought Samsung refrigerator along with LG refrigerator no issues of season moisture only LG having season issues very bad refrigerator and very bad LG service in Goa","Aug, 2024",1,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
488,Stunning Product,"It's an amazing refrigerator, full of space, nice cooling, stunning look. Good build quality, overall nice to have.
Only thing I noticed is electricity bill amount is increased by Rs.500","Aug, 2024",3,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
489,Not Satisfied with this LG product,As I buy this expensive Big freeze. But it's not Convertable. Really embbarased.,"Aug, 2024",3,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
490,Good but features are not available,"Good one but little outdated as per pricing, better models available in this price","Aug, 2024",3,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
491,No glass door,Was expecting glass finish door but it’s not. And also no option to change freezer to refrigerator.,"Jun, 2024",3,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
492,"Looks elegant, spacious, but doors cooling is isn't good","Delivery was good. There are minor scratches at the back, but no major damage. Delivery people carefully got the refrigerator to the 4th floor, and I appreciate their efforts. But, LG customer service is pathetic. Technician had come next day to install, did not explain functions clearly. He left the manual with customer copy inside the refrigerator and turned it on. We found it next day when we started loading the fridge. When called the local LG support here, they said they'll look into it. I don't think they're efficient. Technician asked us to pay 11k for extra warranty which is ridiculous. Though we didn't fall for his tricks, they need to stop looting customers. Overall, not very happy with LG. Will definitely not recommend this one or for that matter any LG appliances.","Mar, 2024",3,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
493,No after sale service at all,"I will write a detailed review soon. But trust me about one thing, you will be fed up of their after sales services for sure. Horrible experience. Was a loyal LG customer until this product was delivered.","Aug, 2024",1,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
494,There are two dents on side of door,The dents wAs covered with blue stickers and was not visible at the time of delivery,"Aug, 2024",1,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
495,No after sales service,"My refrigerator is stopped working, it was getting hot but service technician told it is normal.
I have done the call log, then escalated after few days when no one visited then done follow up for the escalation still no one visited.
Then I mail the LG MD H.J Jeon, still no one visited after 10 days of dropping mail.
I think worst company with worst products.","Jun, 2024",1,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
496,"No cooling ,only moisture","No cooling and only water droplets and moisture inside fridge leading to contamination of food. The fridge has been repaired 3 times within 1 year and soon warranty will go out.
Very very poor service for such a big price paid. DO NOT BUY THIS","Jul, 2024",1,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
497,Good product. Amazon’s worst way of handling,"Product delivered and working fine.

Purchased on EMI with ICICI Bank credit card as an offer was going. Received statement from ICICI Bank to pay in full.

Multiple follow ups did not help. After waiting for more than 15 minutes customer service agents were cutting calls.

A very frustrating experience after purchasing several lakh Rupees goods since 7+ years from Amazon.

Felt like dealing with a faceless organisation.","Jun, 2024",1,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
498,Wrost experience from amazon,Product is good but delivered damaged and defective item,"Jul, 2024",1,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
499,Worst Service| Damage Product Delivered | No replacement,"The work service provider in the country.
Don't buy anything electronic from AMAZON or Anything from AMAZON

The product delivered was damaged, When told to delivery boy with open box delivery he informed just provide me OTP I will logde a return.
After no call received, I called customer's care he said there will be no return. I said ok
The installation guy visited he said the product is defective, this can’t work.
I again called customer care that kindly replace this is defective.

I got a beautiful answer that the product can’t be replaced because our internal system doesn’t allow this whether you’re having replacement till 23rd October also.

Out of this the product is available at website, I have an option for replacement till 23rd but due to our internal systems we can’t replace.
Kindly use the defective product by paying 100% of the amount

There is no option for a NEGATIVE rating I have given that to the whole team","Oct, 2023",1,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
500,Pathetic Product_Worst Service_Dont Buy,"The LG refrigerator I bought has turned out to be an immense letdown. I have undergone six service engineer visits within 1st 3 months of the purchase, with each visit consuming an agonizing 4-5 hours of my time. During these visits, various components of the refrigerator were replaced multiple times, which suggests that the root cause of the problem remains elusive. This situation is wholly unacceptable, and I find it extremely distressing that a renowned brand like LG is unable to provide a satisfactory resolution to a problem that has persisted for so long. Even today, it consistently malfunctions every 10 days, leading to food spoilage and necessitating repetitive part replacements—all without resolving the recurring issue. This ongoing ordeal has severely disrupted my routine, undermined my faith in LG's reliability, and resulted in substantial inconvenience. This product has failed to meet even the most basic expectations of quality and dependability, leaving me profoundly dissatisfied and disillusioned.","Dec, 2023",1,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
501,No cooling,"No cooling,contacting LG for support but they are telling that will get a call in 72 hours","Jun, 2024",1,"2023 Model, GL-B257HDSY, Dazzle Steel, Express Freeze | Multi Air-Flow",LG 655 L Frost-Free Smart Inverter Double Door Side-By-Side Refrigerator
